trip_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_zone,dropoff_zone,fare_amount,tip_amount,total_amount,payment_type,driver_id
3002,11-01-2022,11-01-2022,4,2.44,Queens,Staten Island,7.92,0.97,8.89,Credit Card,134
3003,11-01-2022,11-01-2022,3,1.2,Manhattan,Bronx,3.41,0.4,3.81,Credit Card,182
3004,11-01-2022,11-01-2022,4,11.74,Staten Island,Brooklyn,38.13,5.23,43.36,Credit Card,121
3005,11-01-2022,11-01-2022,3,8.77,Manhattan,Brooklyn,29.89,4.16,34.05,Credit Card,179
3006,11-01-2022,11-01-2022,1,11.53,Staten Island,Brooklyn,40.14,4.72,44.86,Credit Card,178
3007,11-01-2022,11-01-2022,4,2.67,Brooklyn,Bronx,7.64,1.66,9.3,Credit Card,165
3008,11-01-2022,11-01-2022,4,8.79,Bronx,Brooklyn,25.21,1.56,26.77,Credit Card,120
3009,11-01-2022,11-01-2022,4,4.18,Manhattan,Staten Island,14.55,1.94,16.49,Credit Card,193
3010,11-01-2022,11-01-2022,4,3.81,Queens,Bronx,12.81,1.54,14.35,Credit Card,170
3011,11-01-2022,11-01-2022,1,0.67,Bronx,Brooklyn,1.71,0.41,2.12,Cash,194
3012,11-01-2022,11-01-2022,4,2.39,Manhattan,Manhattan,7.35,0.64,7.99,Cash,140
3013,11-01-2022,11-01-2022,2,4.98,Queens,Bronx,13.35,3.81,17.16,Credit Card,140
3014,11-01-2022,11-01-2022,1,2.19,Queens,Bronx,7.65,0.71,8.36,Cash,148
3015,11-01-2022,11-01-2022,2,14.79,Queens,Queens,39.03,5.56,44.59,Credit Card,198
3016,11-01-2022,11-01-2022,4,4.98,Queens,Brooklyn,15.24,1.52,16.76,Cash,103
3017,11-01-2022,11-01-2022,3,2.39,Manhattan,Manhattan,7.56,0.92,8.48,Cash,197
3018,11-01-2022,11-01-2022,2,3.39,Brooklyn,Staten Island,11.65,2.8,14.45,Cash,164
3019,11-01-2022,11-01-2022,4,9.02,Staten Island,Bronx,30.19,5.11,35.3,Cash,109
3020,11-01-2022,11-01-2022,2,1.43,Staten Island,Staten Island,3.93,0.36,4.29,Cash,193
3021,11-01-2022,11-01-2022,4,13.01,Staten Island,Staten Island,39.97,2.46,42.43,Credit Card,195
3022,11-01-2022,11-01-2022,4,14.44,Brooklyn,Staten Island,49.87,5.36,55.23,Cash,166
3023,11-01-2022,11-01-2022,4,4.08,Queens,Queens,13.2,3.78,16.98,Cash,109
3024,11-01-2022,11-01-2022,3,7.03,Queens,Staten Island,22.41,5.86,28.27,Credit Card,172
3025,11-01-2022,11-01-2022,2,0.82,Bronx,Brooklyn,2.67,0.43,3.1,Cash,116
3026,11-01-2022,11-01-2022,1,9.79,Staten Island,Brooklyn,27.63,4.71,32.34,Cash,166
3027,11-01-2022,11-01-2022,1,6.5,Staten Island,Manhattan,20.99,5.77,26.76,Cash,190
3028,11-01-2022,11-01-2022,1,4.42,Queens,Manhattan,12.08,2.39,14.47,Cash,152
3029,11-01-2022,11-01-2022,1,3.5,Staten Island,Staten Island,10.25,2.77,13.02,Cash,134
3030,11-01-2022,11-01-2022,4,9.98,Queens,Staten Island,33.83,5.85,39.68,Cash,103
3031,11-01-2022,11-01-2022,2,6.54,Queens,Queens,16.47,1.65,18.12,Cash,167
3032,11-01-2022,11-01-2022,2,3.11,Queens,Staten Island,9.06,2.1,11.16,Credit Card,195
3033,11-01-2022,11-01-2022,3,10.49,Manhattan,Staten Island,29.02,5.27,34.29,Credit Card,110
3034,11-01-2022,11-01-2022,2,8.69,Manhattan,Staten Island,23.45,5.09,28.54,Credit Card,143
3035,11-01-2022,11-01-2022,2,12.95,Manhattan,Bronx,43.23,3.86,47.09,Cash,159
3036,11-01-2022,11-01-2022,2,2.2,Manhattan,Bronx,7.03,1.49,8.52,Cash,169
3037,11-01-2022,11-01-2022,3,11.89,Brooklyn,Queens,31.06,4.52,35.58,Credit Card,161
3038,11-01-2022,11-01-2022,1,10.27,Bronx,Queens,30.75,4.09,34.84,Credit Card,198
3039,11-01-2022,11-01-2022,2,2.17,Bronx,Brooklyn,6.44,1.4,7.84,Credit Card,131
3040,11-01-2022,11-01-2022,3,10.57,Queens,Queens,27.93,5.53,33.46,Cash,145
3041,11-01-2022,11-01-2022,3,6.9,Staten Island,Brooklyn,22.77,4.83,27.6,Credit Card,122
3042,11-01-2022,11-01-2022,4,14.2,Manhattan,Staten Island,40.71,11.86,52.57,Cash,136
3043,11-01-2022,11-01-2022,3,2.55,Bronx,Queens,8.32,1.87,10.19,Credit Card,189
3044,11-01-2022,11-01-2022,1,9.82,Bronx,Queens,26.44,5.56,32,Credit Card,197
3045,11-01-2022,11-01-2022,2,6.04,Manhattan,Queens,17,3.46,20.46,Cash,174
3046,11-01-2022,11-01-2022,3,14.37,Brooklyn,Brooklyn,37.29,5.58,42.87,Cash,157
3047,11-01-2022,11-01-2022,1,5.28,Brooklyn,Brooklyn,13.96,3.63,17.59,Cash,184
3048,11-01-2022,11-01-2022,3,14.45,Bronx,Manhattan,48.89,7.1,55.99,Cash,142
3049,11-01-2022,11-01-2022,3,13.57,Brooklyn,Brooklyn,35.41,7.97,43.38,Cash,187
3050,11-01-2022,11-01-2022,3,4.42,Manhattan,Brooklyn,11.47,1.41,12.88,Cash,114
3051,11-01-2022,11-01-2022,3,12.15,Bronx,Bronx,41.8,3.63,45.43,Credit Card,166
3052,11-01-2022,11-01-2022,3,14.94,Manhattan,Queens,47,3.87,50.87,Cash,101
3053,11-01-2022,11-01-2022,1,4.16,Brooklyn,Brooklyn,10.82,2.26,13.08,Cash,170
3054,11-01-2022,11-01-2022,2,6.83,Manhattan,Queens,23.71,3.13,26.84,Cash,104
3055,11-01-2022,11-01-2022,2,8.04,Brooklyn,Queens,21.28,2.53,23.81,Credit Card,152
3056,11-01-2022,11-01-2022,2,4.78,Brooklyn,Bronx,15.61,3.09,18.7,Credit Card,144
3057,11-01-2022,11-01-2022,2,0.72,Manhattan,Queens,1.83,0.1,1.93,Cash,192
3058,11-01-2022,11-01-2022,1,3.69,Brooklyn,Brooklyn,11.53,1.29,12.82,Cash,140
3059,11-01-2022,11-01-2022,4,4.59,Queens,Queens,13.98,1.89,15.87,Cash,162
3060,11-01-2022,11-01-2022,4,6.93,Manhattan,Manhattan,18.77,4.26,23.03,Cash,195
3061,11-01-2022,11-01-2022,1,2.98,Queens,Manhattan,9.37,1.75,11.12,Cash,193
3062,11-01-2022,11-01-2022,1,13.16,Manhattan,Bronx,41.02,10.83,51.85,Cash,171
3063,11-01-2022,11-01-2022,3,10.72,Brooklyn,Brooklyn,35.36,4.73,40.09,Credit Card,131
3064,11-01-2022,11-01-2022,3,1.74,Brooklyn,Bronx,5.87,0.73,6.6,Cash,101
3065,11-01-2022,11-01-2022,3,9.93,Bronx,Manhattan,29.89,1.74,31.63,Cash,109
3066,11-01-2022,11-01-2022,2,9.98,Bronx,Brooklyn,29.84,8.59,38.43,Cash,142
3067,11-01-2022,11-01-2022,3,14.37,Queens,Queens,44.86,7.87,52.73,Cash,142
3068,11-01-2022,11-01-2022,4,0.54,Brooklyn,Brooklyn,1.74,0.31,2.05,Credit Card,166
3069,11-01-2022,11-01-2022,2,4.1,Bronx,Staten Island,11.71,3.29,15,Cash,122
3070,11-01-2022,11-01-2022,3,13.95,Brooklyn,Brooklyn,41.91,5.13,47.04,Credit Card,197
3071,11-01-2022,11-01-2022,2,14.02,Manhattan,Queens,43.25,5.75,49,Cash,181
3072,11-01-2022,11-01-2022,4,10.95,Bronx,Staten Island,38.2,8.18,46.38,Cash,196
3073,11-01-2022,11-01-2022,3,11.6,Queens,Bronx,35.82,8.82,44.64,Cash,196
3074,11-01-2022,11-01-2022,4,1.83,Bronx,Brooklyn,4.99,1.12,6.11,Credit Card,159
3075,11-01-2022,11-01-2022,4,7.95,Brooklyn,Bronx,24.55,6.07,30.62,Credit Card,180
3076,11-01-2022,11-01-2022,4,3.86,Staten Island,Brooklyn,12.81,2.48,15.29,Cash,105
3077,11-01-2022,11-01-2022,3,3.13,Staten Island,Manhattan,10.51,2.79,13.3,Cash,112
3078,11-01-2022,11-01-2022,1,12.25,Brooklyn,Manhattan,40.43,7.58,48.01,Cash,120
3079,11-01-2022,11-01-2022,3,2.46,Manhattan,Queens,8.33,0.89,9.22,Cash,194
3080,11-01-2022,11-01-2022,4,7.3,Bronx,Manhattan,20.69,3.84,24.53,Cash,157
3081,11-01-2022,11-01-2022,3,14.11,Staten Island,Staten Island,42.44,9.69,52.13,Cash,184
3082,11-01-2022,11-01-2022,4,3.19,Manhattan,Staten Island,10.46,2.23,12.69,Cash,196
3083,11-01-2022,11-01-2022,1,14.68,Brooklyn,Brooklyn,40.58,4.49,45.07,Credit Card,127
3084,11-01-2022,11-01-2022,2,14.92,Manhattan,Bronx,42.84,2.58,45.42,Credit Card,169
3085,11-01-2022,11-01-2022,1,8.56,Brooklyn,Staten Island,28.51,3.23,31.74,Cash,107
3086,11-01-2022,11-01-2022,1,2.97,Bronx,Brooklyn,9.71,2.87,12.58,Cash,176
3087,11-01-2022,11-01-2022,2,5.08,Manhattan,Bronx,17.63,1.69,19.32,Cash,197
3088,11-01-2022,11-01-2022,3,6.66,Bronx,Manhattan,23.28,3.87,27.15,Cash,157
3089,11-01-2022,11-01-2022,2,4.99,Manhattan,Brooklyn,13.68,2.87,16.55,Cash,139
3090,11-01-2022,11-01-2022,3,4.57,Brooklyn,Bronx,15.54,4.19,19.73,Cash,185
3091,11-01-2022,11-01-2022,3,14.6,Brooklyn,Queens,37.88,9.09,46.97,Credit Card,100
3092,11-01-2022,11-01-2022,4,2.72,Manhattan,Queens,8.73,2.42,11.15,Credit Card,176
3093,11-01-2022,11-01-2022,4,11.13,Brooklyn,Staten Island,30.27,6.09,36.36,Credit Card,164
3094,11-01-2022,11-01-2022,2,0.51,Queens,Bronx,1.43,0.38,1.81,Cash,109
3095,11-01-2022,11-01-2022,1,9.14,Queens,Queens,31.5,3.65,35.15,Credit Card,159
3096,11-01-2022,11-01-2022,2,13.78,Bronx,Staten Island,38.08,6,44.08,Cash,168
3097,11-01-2022,11-01-2022,3,4.68,Queens,Brooklyn,14.85,3.88,18.73,Credit Card,119
3098,11-01-2022,11-01-2022,4,3.19,Queens,Brooklyn,8.54,1.12,9.66,Cash,161
3099,11-01-2022,11-01-2022,2,9.95,Staten Island,Bronx,25.8,6.91,32.71,Credit Card,112
3100,11-01-2022,11-01-2022,2,10.83,Staten Island,Bronx,30.75,4.33,35.08,Cash,157
3101,11-01-2022,11-01-2022,4,10.48,Staten Island,Bronx,32.74,4.61,37.35,Credit Card,136
3102,11-01-2022,11-01-2022,4,5.13,Staten Island,Bronx,14.1,1.79,15.89,Credit Card,109
3103,11-01-2022,11-01-2022,4,4.16,Brooklyn,Queens,11.65,2.18,13.83,Credit Card,102
3104,11-01-2022,11-01-2022,3,14.36,Bronx,Queens,46.08,3.79,49.87,Cash,133
3105,11-01-2022,11-01-2022,4,13.89,Bronx,Staten Island,36.15,2.14,38.29,Cash,133
3106,11-01-2022,11-01-2022,1,7.13,Queens,Queens,21.01,5.76,26.77,Cash,129
3107,11-01-2022,11-01-2022,2,12.77,Bronx,Brooklyn,43.95,12.4,56.35,Cash,136
3108,11-01-2022,11-01-2022,4,7.06,Queens,Staten Island,20.45,1.41,21.86,Cash,167
3109,11-01-2022,11-01-2022,4,6.65,Bronx,Queens,19.51,3.66,23.17,Credit Card,133
3110,11-01-2022,11-01-2022,3,2.77,Manhattan,Bronx,8.97,1.66,10.63,Cash,131
3111,11-01-2022,11-01-2022,3,6.68,Manhattan,Queens,21.9,3.13,25.03,Cash,184
3112,11-01-2022,11-01-2022,2,8.29,Bronx,Manhattan,27.11,5.21,32.32,Cash,157
3113,11-01-2022,11-01-2022,1,0.83,Brooklyn,Staten Island,2.9,0.48,3.38,Credit Card,123
3114,11-01-2022,11-01-2022,2,6.94,Queens,Queens,17.85,3.08,20.93,Credit Card,108
3115,11-01-2022,11-01-2022,4,11.83,Bronx,Queens,41.2,9.84,51.04,Credit Card,140
3116,11-01-2022,11-01-2022,1,10.36,Queens,Brooklyn,35.74,6.49,42.23,Cash,123
3117,11-01-2022,11-01-2022,1,9.71,Staten Island,Bronx,32.55,4.26,36.81,Cash,124
3118,11-01-2022,11-01-2022,1,13.69,Bronx,Bronx,40.44,7.9,48.34,Credit Card,135
3119,11-01-2022,11-01-2022,1,0.76,Brooklyn,Brooklyn,2.56,0.54,3.1,Cash,107
3120,11-01-2022,11-01-2022,2,8.58,Staten Island,Brooklyn,23.34,5.03,28.37,Cash,192
3121,11-01-2022,11-01-2022,3,11.92,Bronx,Manhattan,39.24,8.03,47.27,Cash,188
3122,11-01-2022,11-01-2022,3,8.35,Manhattan,Staten Island,22.42,4.85,27.27,Cash,158
3123,11-01-2022,11-01-2022,4,5.2,Bronx,Bronx,17.24,2.2,19.44,Cash,134
3124,11-01-2022,11-01-2022,3,2.48,Manhattan,Brooklyn,7.72,1.25,8.97,Credit Card,137
3125,11-01-2022,11-01-2022,3,13.37,Manhattan,Brooklyn,34.74,7.54,42.28,Credit Card,191
3126,11-01-2022,11-01-2022,3,7.33,Bronx,Staten Island,24.89,5.94,30.83,Credit Card,182
3127,11-01-2022,11-01-2022,3,13.23,Bronx,Brooklyn,40.72,6.46,47.18,Cash,131
3128,11-01-2022,11-01-2022,4,8.99,Manhattan,Manhattan,28.37,4.01,32.38,Credit Card,150
3129,11-01-2022,11-01-2022,2,10.28,Queens,Staten Island,28.61,6.55,35.16,Cash,127
3130,11-01-2022,11-01-2022,1,12.16,Staten Island,Manhattan,41,4.33,45.33,Credit Card,155
3131,11-01-2022,11-01-2022,3,10.06,Brooklyn,Queens,30.63,1.6,32.23,Cash,198
3132,11-01-2022,11-01-2022,2,6.27,Bronx,Bronx,18.32,3.07,21.39,Cash,107
3133,11-01-2022,11-01-2022,3,7.95,Staten Island,Brooklyn,24.12,2.25,26.37,Credit Card,140
3134,11-01-2022,11-01-2022,3,12.14,Staten Island,Staten Island,38.89,5.62,44.51,Credit Card,122
3135,11-01-2022,11-01-2022,1,5.92,Queens,Manhattan,18.91,2.32,21.23,Credit Card,153
3136,11-01-2022,11-01-2022,1,6.13,Staten Island,Bronx,17.52,4.28,21.8,Cash,122
3137,11-01-2022,11-01-2022,1,1.89,Bronx,Bronx,5.45,0.72,6.17,Credit Card,131
3138,11-01-2022,11-01-2022,3,13.76,Staten Island,Brooklyn,42.14,8.86,51,Credit Card,109
3139,11-01-2022,11-01-2022,3,1.82,Bronx,Bronx,6.23,1.36,7.59,Credit Card,180
3140,11-01-2022,11-01-2022,3,9.9,Bronx,Brooklyn,32.13,5.27,37.4,Credit Card,134
3141,11-01-2022,11-01-2022,1,6.49,Manhattan,Queens,18.76,1.32,20.08,Cash,198
3142,11-01-2022,11-01-2022,4,6.38,Queens,Brooklyn,18.1,4.07,22.17,Cash,162
3143,11-01-2022,11-01-2022,2,10.35,Brooklyn,Manhattan,31.29,2.15,33.44,Cash,166
3144,11-01-2022,11-01-2022,4,1.47,Manhattan,Bronx,4.95,0.37,5.32,Credit Card,135
3145,11-01-2022,11-01-2022,3,9.11,Brooklyn,Bronx,22.85,2.26,25.11,Credit Card,192
3146,11-01-2022,11-01-2022,3,11.69,Bronx,Bronx,37.53,4.51,42.04,Credit Card,148
3147,11-01-2022,11-01-2022,4,12.51,Manhattan,Brooklyn,34.96,9.15,44.11,Cash,145
3148,11-01-2022,11-01-2022,3,2.97,Staten Island,Staten Island,8.04,1.76,9.8,Credit Card,126
3149,11-01-2022,11-01-2022,2,13.51,Staten Island,Brooklyn,33.94,4.98,38.92,Cash,130
3150,11-01-2022,11-01-2022,3,10.01,Brooklyn,Manhattan,34,10.02,44.02,Credit Card,133
3151,11-01-2022,11-01-2022,2,13.29,Bronx,Brooklyn,45.35,5.03,50.38,Cash,175
3152,11-01-2022,11-01-2022,4,7.54,Brooklyn,Bronx,19.31,3.91,23.22,Cash,158
3153,11-01-2022,11-01-2022,4,8.36,Queens,Queens,25.26,6.61,31.87,Credit Card,153
3154,11-01-2022,11-01-2022,3,13.83,Staten Island,Manhattan,36.69,9.19,45.88,Credit Card,188
3155,11-01-2022,11-01-2022,2,13.55,Manhattan,Queens,44.16,3.2,47.36,Cash,165
3156,11-01-2022,11-01-2022,3,7,Manhattan,Manhattan,22.16,4.97,27.13,Cash,129
3157,11-01-2022,11-01-2022,1,4.48,Manhattan,Manhattan,12.53,1.43,13.96,Credit Card,172
3158,11-01-2022,11-01-2022,1,6.2,Staten Island,Bronx,16.23,2.25,18.48,Cash,122
3159,11-01-2022,11-01-2022,1,6.12,Bronx,Brooklyn,20.39,3.51,23.9,Credit Card,108
3160,11-01-2022,11-01-2022,1,4.66,Staten Island,Bronx,14.79,3.66,18.45,Credit Card,183
3161,11-01-2022,11-01-2022,3,4.39,Staten Island,Bronx,11,1.01,12.01,Cash,154
3162,11-01-2022,11-01-2022,1,12.99,Manhattan,Bronx,40.63,3.13,43.76,Cash,100
3163,11-01-2022,12-01-2022,2,1.51,Staten Island,Queens,5,0.44,5.44,Credit Card,155
3164,11-01-2022,12-01-2022,4,10.33,Manhattan,Manhattan,31.93,3.34,35.27,Cash,138
3165,11-01-2022,12-01-2022,4,3.01,Bronx,Staten Island,8.8,0.57,9.37,Cash,186
3166,11-01-2022,12-01-2022,1,5.5,Queens,Brooklyn,16.96,4.78,21.74,Credit Card,117
3167,11-01-2022,12-01-2022,1,1.39,Manhattan,Bronx,4.34,0.56,4.9,Cash,141
3168,11-01-2022,12-01-2022,1,4.41,Brooklyn,Manhattan,13.85,1.31,15.16,Cash,195
3169,12-01-2022,12-01-2022,3,11.64,Queens,Brooklyn,40.36,8.45,48.81,Cash,172
3170,12-01-2022,12-01-2022,4,13.33,Bronx,Staten Island,35.71,8.81,44.52,Cash,174
3171,12-01-2022,12-01-2022,1,3.71,Queens,Staten Island,11.59,2.76,14.35,Credit Card,164
3172,12-01-2022,12-01-2022,2,7.22,Manhattan,Bronx,19.41,4.46,23.87,Cash,174
3173,12-01-2022,12-01-2022,1,7.32,Bronx,Staten Island,19.84,1.24,21.08,Cash,132
3174,12-01-2022,12-01-2022,4,13.17,Brooklyn,Staten Island,41.74,10.25,51.99,Cash,129
3175,12-01-2022,12-01-2022,1,11.56,Manhattan,Brooklyn,39.49,6.93,46.42,Cash,104
3176,12-01-2022,12-01-2022,4,7.94,Manhattan,Brooklyn,21.11,4.48,25.59,Credit Card,149
3177,12-01-2022,12-01-2022,1,10.23,Bronx,Bronx,35.42,10.24,45.66,Credit Card,164
3178,12-01-2022,12-01-2022,2,12.79,Bronx,Manhattan,36.06,9.11,45.17,Credit Card,109
3179,12-01-2022,12-01-2022,1,0.64,Queens,Bronx,1.85,0.47,2.32,Cash,159
3180,12-01-2022,12-01-2022,2,6.34,Brooklyn,Queens,16.82,1.6,18.42,Credit Card,176
3181,12-01-2022,12-01-2022,2,13.66,Queens,Staten Island,42.56,7.2,49.76,Credit Card,126
3182,12-01-2022,12-01-2022,1,11.23,Queens,Manhattan,34.77,9.99,44.76,Cash,171
3183,12-01-2022,12-01-2022,2,8.37,Manhattan,Brooklyn,24.63,4.82,29.45,Cash,127
3184,12-01-2022,12-01-2022,3,8.18,Bronx,Queens,24.34,1.84,26.18,Credit Card,144
3185,12-01-2022,12-01-2022,1,5.54,Manhattan,Queens,17.3,4.03,21.33,Credit Card,151
3186,12-01-2022,12-01-2022,1,8.05,Brooklyn,Staten Island,24.82,1.51,26.33,Cash,165
3187,12-01-2022,12-01-2022,2,10,Queens,Brooklyn,28.74,6.77,35.51,Cash,161
3188,12-01-2022,12-01-2022,2,6.57,Brooklyn,Manhattan,22.23,6,28.23,Cash,175
3189,12-01-2022,12-01-2022,1,10.86,Bronx,Brooklyn,34.4,5.38,39.78,Credit Card,190
3190,12-01-2022,12-01-2022,3,12.99,Bronx,Staten Island,35.14,5.39,40.53,Cash,176
3191,12-01-2022,12-01-2022,2,2.74,Staten Island,Queens,7.73,0.97,8.7,Credit Card,159
3192,12-01-2022,12-01-2022,2,7.05,Brooklyn,Staten Island,23.18,6.24,29.42,Credit Card,185
3193,12-01-2022,12-01-2022,4,6.42,Manhattan,Bronx,16.72,3.13,19.85,Credit Card,139
3194,12-01-2022,12-01-2022,3,10.47,Brooklyn,Queens,34.03,6.63,40.66,Cash,114
3195,12-01-2022,12-01-2022,3,4.12,Queens,Staten Island,11.78,2.54,14.32,Credit Card,194
3196,12-01-2022,12-01-2022,1,9.78,Bronx,Manhattan,29.85,3.73,33.58,Credit Card,106
3197,12-01-2022,12-01-2022,3,13.22,Bronx,Manhattan,36.76,5.82,42.58,Credit Card,138
3198,12-01-2022,12-01-2022,1,6.56,Brooklyn,Manhattan,22.87,5.38,28.25,Credit Card,150
3199,12-01-2022,12-01-2022,4,13.71,Brooklyn,Bronx,46.69,13.84,60.53,Cash,198
3200,12-01-2022,12-01-2022,3,14.9,Brooklyn,Brooklyn,51.08,2.99,54.07,Credit Card,106
3201,12-01-2022,12-01-2022,2,2.04,Queens,Manhattan,5.48,0.33,5.81,Cash,111
3202,12-01-2022,12-01-2022,4,3.88,Queens,Bronx,12.97,2.04,15.01,Cash,113
3203,12-01-2022,12-01-2022,1,14.28,Manhattan,Manhattan,43.35,9.32,52.67,Credit Card,133
3204,12-01-2022,12-01-2022,4,14.4,Brooklyn,Bronx,46.19,6.77,52.96,Credit Card,138
3205,12-01-2022,12-01-2022,1,1.92,Manhattan,Manhattan,5.22,1.57,6.79,Cash,172
3206,12-01-2022,12-01-2022,4,0.72,Staten Island,Brooklyn,2.31,0.23,2.54,Cash,163
3207,12-01-2022,12-01-2022,1,2.84,Queens,Staten Island,9.7,0.5,10.2,Cash,196
3208,12-01-2022,12-01-2022,3,14.94,Bronx,Manhattan,41.35,4.03,45.38,Cash,111
3209,12-01-2022,12-01-2022,2,3.11,Staten Island,Staten Island,8.5,2.31,10.81,Credit Card,133
3210,12-01-2022,12-01-2022,1,7.79,Bronx,Manhattan,20.29,1.75,22.04,Credit Card,126
3211,12-01-2022,12-01-2022,4,12.8,Staten Island,Brooklyn,35.42,6.01,41.43,Credit Card,121
3212,12-01-2022,12-01-2022,1,0.8,Manhattan,Staten Island,2.43,0.38,2.81,Credit Card,117
3213,12-01-2022,12-01-2022,1,9.27,Manhattan,Bronx,30.89,6.69,37.58,Cash,145
3214,12-01-2022,12-01-2022,1,4.52,Queens,Manhattan,12.56,0.8,13.36,Cash,143
3215,12-01-2022,12-01-2022,4,13,Bronx,Manhattan,40.57,8.71,49.28,Credit Card,117
3216,12-01-2022,12-01-2022,2,4.61,Staten Island,Bronx,13.74,1.91,15.65,Credit Card,136
3217,12-01-2022,12-01-2022,3,10.46,Brooklyn,Brooklyn,29.17,8.21,37.38,Credit Card,106
3218,12-01-2022,12-01-2022,2,10.28,Brooklyn,Queens,30.95,8.12,39.07,Cash,167
3219,12-01-2022,12-01-2022,1,3.71,Queens,Manhattan,9.9,1.48,11.38,Credit Card,179
3220,12-01-2022,12-01-2022,4,1,Bronx,Bronx,3.14,0.94,4.08,Cash,185
3221,12-01-2022,12-01-2022,2,6.43,Brooklyn,Queens,16.82,1.06,17.88,Cash,159
3222,12-01-2022,12-01-2022,1,4.69,Queens,Manhattan,15.15,3.74,18.89,Cash,147
3223,12-01-2022,12-01-2022,3,12.23,Queens,Staten Island,32.75,5.19,37.94,Cash,150
3224,12-01-2022,12-01-2022,3,12.11,Bronx,Bronx,42.36,6.71,49.07,Credit Card,199
3225,12-01-2022,12-01-2022,3,7.13,Brooklyn,Staten Island,23.7,2.19,25.89,Cash,183
3226,12-01-2022,12-01-2022,1,9.29,Brooklyn,Brooklyn,26.42,4.72,31.14,Cash,194
3227,12-01-2022,12-01-2022,4,9.26,Brooklyn,Queens,27.1,1.93,29.03,Credit Card,151
3228,12-01-2022,12-01-2022,2,12.49,Manhattan,Bronx,34.46,7.03,41.49,Credit Card,196
3229,12-01-2022,12-01-2022,3,6.66,Brooklyn,Manhattan,21.76,2.4,24.16,Cash,176
3230,12-01-2022,12-01-2022,1,4.49,Staten Island,Manhattan,12.93,2.99,15.92,Credit Card,151
3231,12-01-2022,12-01-2022,1,4.34,Manhattan,Queens,14.13,2.85,16.98,Credit Card,183
3232,12-01-2022,12-01-2022,2,8.27,Manhattan,Staten Island,20.83,4.93,25.76,Cash,153
3233,12-01-2022,12-01-2022,3,7.01,Manhattan,Staten Island,18.48,4.39,22.87,Credit Card,140
3234,12-01-2022,12-01-2022,1,6.88,Manhattan,Bronx,19.71,1.95,21.66,Cash,141
3235,12-01-2022,12-01-2022,2,1.82,Queens,Bronx,4.75,0.24,4.99,Cash,121
3236,12-01-2022,12-01-2022,4,10.92,Staten Island,Staten Island,33.86,4.79,38.65,Credit Card,138
3237,12-01-2022,12-01-2022,4,3.6,Bronx,Bronx,9.18,2.57,11.75,Credit Card,122
3238,12-01-2022,12-01-2022,4,3.36,Brooklyn,Staten Island,11.29,2.2,13.49,Credit Card,147
3239,12-01-2022,12-01-2022,3,6.48,Manhattan,Queens,21.13,4.9,26.03,Cash,132
3240,12-01-2022,12-01-2022,2,3.8,Bronx,Bronx,10.32,2.79,13.11,Credit Card,140
3241,12-01-2022,12-01-2022,2,8.97,Queens,Staten Island,26.76,7.4,34.16,Cash,129
3242,12-01-2022,12-01-2022,1,5.89,Bronx,Bronx,17.39,3.17,20.56,Credit Card,177
3243,12-01-2022,12-01-2022,1,7.01,Manhattan,Manhattan,22.61,4.19,26.8,Cash,146
3244,12-01-2022,12-01-2022,1,8.29,Staten Island,Manhattan,24.05,6.32,30.37,Credit Card,199
3245,12-01-2022,12-01-2022,2,3.45,Bronx,Brooklyn,8.74,2.2,10.94,Cash,156
3246,12-01-2022,12-01-2022,1,2.76,Manhattan,Staten Island,7.66,1.72,9.38,Credit Card,171
3247,12-01-2022,12-01-2022,2,13.27,Manhattan,Brooklyn,39.36,7.92,47.28,Credit Card,156
3248,12-01-2022,12-01-2022,2,6.79,Brooklyn,Staten Island,23.59,4.82,28.41,Credit Card,161
3249,12-01-2022,12-01-2022,4,6.48,Brooklyn,Bronx,21.91,3.08,24.99,Credit Card,185
3250,12-01-2022,12-01-2022,1,1.02,Staten Island,Staten Island,2.74,0.71,3.45,Credit Card,156
3251,12-01-2022,12-01-2022,4,7.72,Brooklyn,Manhattan,24.88,5.09,29.97,Cash,167
3252,12-01-2022,12-01-2022,3,8.54,Staten Island,Bronx,29.35,3.11,32.46,Cash,198
3253,12-01-2022,12-01-2022,3,8.6,Queens,Manhattan,21.58,2.37,23.95,Credit Card,171
3254,12-01-2022,12-01-2022,3,10.75,Queens,Bronx,34.63,9.19,43.82,Cash,197
3255,12-01-2022,12-01-2022,2,3.07,Brooklyn,Staten Island,9.09,1.88,10.97,Cash,185
3256,12-01-2022,12-01-2022,2,4.16,Queens,Staten Island,13.23,1.98,15.21,Credit Card,124
3257,12-01-2022,12-01-2022,2,12.26,Bronx,Manhattan,38.07,3.68,41.75,Credit Card,188
3258,12-01-2022,12-01-2022,1,14.23,Bronx,Queens,49.59,10.04,59.63,Cash,139
3259,12-01-2022,12-01-2022,4,2.47,Bronx,Staten Island,6.89,0.66,7.55,Cash,116
3260,12-01-2022,12-01-2022,2,7.72,Queens,Queens,25.37,4.25,29.62,Credit Card,179
3261,12-01-2022,12-01-2022,4,3.61,Bronx,Bronx,9.87,2.17,12.04,Credit Card,147
3262,12-01-2022,12-01-2022,4,1.37,Staten Island,Queens,4.02,0.77,4.79,Credit Card,138
3263,12-01-2022,12-01-2022,4,5.22,Manhattan,Manhattan,18.14,5.09,23.23,Cash,114
